0,76,0.5457285017236714,0.5
1,130,0.5815719722067497,0.5001
2,107,0.6010866422268324,0.5002
3,84,0.6269870082959517,0.5003
4,79,0.632570015949722,0.5004
5,73,0.6343178412049048,0.5005
6,64,0.6424269967902649,0.5005999999999999
7,35,0.6466398026921366,0.5006999999999999
8,21,0.6519498622901346,0.5007999999999999
9,26,0.641364357011708,0.5008999999999999
10,19,0.6311554738085059,0.5009999999999999
11,16,0.6440877333956635,0.5010999999999999
12,14,0.6425811789782728,0.5011999999999999
13,14,0.6425811789782728,0.5012999999999999
14,28,0.6425811789782727,0.5013999999999998
15,21,0.6514121802685057,0.5014999999999998
16,18,0.6523498494728763,0.5015999999999998
17,17,0.6506156758808441,0.5016999999999998
18,16,0.6439422432307882,0.5017999999999998
19,30,0.6502351402651705,0.5018999999999998
20,23,0.6445015186092314,0.5019999999999998
21,21,0.6569230725964259,0.5020999999999998
22,19,0.6567676208125113,0.5021999999999998
23,18,0.658266519767615,0.5022999999999997
24,34,0.6582966993292567,0.5023999999999997
25,26,0.6515837653450078,0.5024999999999997
26,22,0.6506868609658262,0.5025999999999997
27,19,0.657200129352114,0.5026999999999997
28,18,0.6650089338151979,0.5027999999999997
29,34,0.6541927817185816,0.5028999999999997
30,25,0.66576535686712,0.5029999999999997
31,22,0.6661528970519904,0.5030999999999997
32,19,0.6621818321505085,0.5031999999999996
33,18,0.6612208345469727,0.5032999999999996
34,34,0.6648361633642109,0.5033999999999996
35,26,0.679920212825152,0.5034999999999996
36,23,0.6779020006351623,0.5035999999999996
37,21,0.675045502465875,0.5036999999999996
38,20,0.674823788138461,0.5037999999999996
39,38,0.675356469461781,0.5038999999999996
40,29,0.6889534903564387,0.5039999999999996
41,24,0.6853129408833883,0.5040999999999995
42,22,0.683556087881118,0.5041999999999995
43,20,0.680197023203718,0.5042999999999995
44,38,0.6744793354186023,0.5043999999999995
45,29,0.6639484134360186,0.5044999999999995
46,25,0.6693098886725393,0.5045999999999995
47,21,0.6778930061052444,0.5046999999999995
48,20,0.685886527936536,0.5047999999999995
49,38,0.6888428268240488,0.5048999999999995
50,29,0.692677013826002,0.5049999999999994
51,26,0.6975781292468386,0.5050999999999994
52,24,0.699086324266229,0.5051999999999994
53,22,0.6923290075610983,0.5052999999999994
54,42,0.6939446810381211,0.5053999999999994
55,32,0.6968716245924855,0.5054999999999994
56,27,0.6961337828585937,0.5055999999999994
57,24,0.6985217653913551,0.5056999999999994
58,22,0.6968285863673767,0.5057999999999994
59,42,0.6936453804470903,0.5058999999999994
60,32,0.692607590371892,0.5059999999999993
61,28,0.6966467371700188,0.5060999999999993
62,25,0.6972879886590558,0.5061999999999993
63,23,0.6920616747788223,0.5062999999999993
64,44,0.6972943081384161,0.5063999999999993
65,34,0.69936673443965,0.5064999999999993
66,30,0.7040378239936028,0.5065999999999993
67,26,0.7042132976676031,0.5066999999999993
68,24,0.696685088573624,0.5067999999999993
69,46,0.7017767301848121,0.5068999999999992
70,35,0.7039636984616592,0.5069999999999992
71,31,0.7070610046569378,0.5070999999999992
72,28,0.7046438316471588,0.5071999999999992
73,26,0.7051518217465598,0.5072999999999992
74,25,0.7070331561580714,0.5073999999999992
75,26,0.7044447183774435,0.5074999999999992
76,20,0.7032357271869691,0.5075999999999992
77,17,0.7032198742104797,0.5076999999999992
78,15,0.7063101150801772,0.5077999999999991
79,28,0.7054295297080703,0.5078999999999991
80,27,0.7035050456868233,0.5079999999999991
81,21,0.7069092203330164,0.5080999999999991
82,17,0.6997658212423311,0.5081999999999991
83,15,0.6992493962781625,0.5082999999999991
84,28,0.7009088686405561,0.5083999999999991
85,21,0.6997869824824156,0.5084999999999991
86,19,0.7022600288553283,0.508599999999999
87,17,0.7048737889926907,0.508699999999999
88,16,0.7015914884121252,0.508799999999999
89,30,0.7036801719014301,0.508899999999999
90,23,0.7034992811842633,0.508999999999999
91,21,0.7060903515885032,0.509099999999999
92,19,0.7113722481748641,0.509199999999999
93,18,0.7088156731689266,0.509299999999999
94,34,0.7133565995918418,0.509399999999999
95,26,0.7141081576167709,0.509499999999999
96,22,0.7181672698554911,0.5095999999999989
97,19,0.7102871432891437,0.5096999999999989
98,18,0.718461814243213,0.5097999999999989
99,34,0.7161718857703586,0.5098999999999989
100,26,0.7161394209409392,0.5099999999999989
101,23,0.7142582989944539,0.5100999999999989
102,20,0.7169795336662512,0.5101999999999989
103,19,0.7205106976136617,0.5102999999999989
104,36,0.7213746494493636,0.5103999999999989
